"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2054]Test BTS_Banani(BBUB)","2","0","2","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","0","0","0","432","3","32","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","1","0","1","235","23","26","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","2","0","2","80","2","44","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","0","0","0","3","0","15","4"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","1","0","1","14","4","48","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","2","0","2","0","1","30","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","0","0","0","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","1","0","1","62","3","10","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","2","0","2","12","0","15","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","0","0","0","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","1","0","1","44","1","13","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","2","0","2","6","4","69","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","0","0","0","112","3","31","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","168","19","64","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","9","0","2","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","37","0","29","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","84","1","33","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","49","25","50","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","24","1","25","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","25","1","35","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","37","10","41","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","10","4","0","7"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","0","4","25","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","11","1","37","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","5","0","23","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","58","0","41","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","57","0","20","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","6","0","61","4"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","7","2","64","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","7","3","68","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","1","1","46","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","23","0","21","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","10","0","37","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","13","1","46","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","61","9","67","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","107","4","60","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","33","4","21","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","33","2","32","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","0","0","8","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","13","9","26","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","86","9","16","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","81","5","26","5"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","143","5","47","5"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","32","0","22","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","53","0","39","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","145","5","25","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","54","0","98","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","3","4","41","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","215","13","47","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","477","7","46","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","169","2","135","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","132","4","110","6"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","35","1","24","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","0","1","25","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","154","2","39","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","161","0","7","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","40","4","35","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","153","2","17","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","210","6","54","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","282","21","133","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","233","11","159","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","225","9","185","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","83","24","37","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","89","16","69","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","52","9","55","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","43","5","81","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","285","119","64","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","104","53","38","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","399","28","143","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","145","21","100","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","312","5","243","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","1","0","7","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","1","0","4","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","254","120","45","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","94","2","33","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","61","1","89","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","157","2","117","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","25","1","90","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","122","2","43","5"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","78","7","76","43"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","96","3","64","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","58","20","45","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","10","2","3","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","42","0","20","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","165","3","26","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","18","1","12","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","39","3","24","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","258","27","78","3"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","1","0","50","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","15","1","11","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","15","2","20","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","12","2","38","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","91","0","28","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","101","1","27","2"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","17","1","16","8"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","12","0","7","1"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","1","0","14","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","0","0","0","0"
"2016-09-24","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","10","0","16","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","19","4","27","2"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","0","0","0","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","65","6","9","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","43","1","27","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","17","5","59","2"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","46","0","50","3"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","6","9","22","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","46","3","13","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","54","5","71","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","4","0","21","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","33","3","18","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","24","0","42","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","176","2","92","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","102","3","74","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","96","7","37","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","111","3","19","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","6","0","21","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","19","2","73","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","4","2","43","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","257","20","37","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","249","31","61","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","305","15","130","15"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","575","23","207","2"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","404","7","45","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","0","0","13","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","5","7","17","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","32","3","20","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","6","0","46","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","59","1","65","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","39","15","28","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","317","3","63","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","8","3","58","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","44","3","377","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","24","1","62","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","94","2","74","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","228","29","119","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","16","0","58","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","14","0","78","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","12","4","56","1"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","19","1","11","0"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","64","26","20","3"
"2016-09-24","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","14","10","31","0"
"2016-09-24","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","0","0","0","0"
"2016-09-24","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","10","3","204","6"
"2016-09-24","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","176","3","100","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","182","0","131","2"
"2016-09-24","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","168","19","46","0"
"2016-09-24","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","103","2","35","0"
"2016-09-24","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","166","4","43","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","0","0","0","0"
"2016-09-24","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","68","15","157","7"
"2016-09-24","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","145","37","104","5"
"2016-09-24","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","23","2","80","2"
"2016-09-24","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","100","3","79","2"
"2016-09-24","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","91","2","33","0"
"2016-09-24","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","128","6","89","3"
"2016-09-24","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","88","12","212","3"
"2016-09-24","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","118","7","82","4"
"2016-09-24","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","25","8","135","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","204","40","137","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","80","7","134","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","699","29","177","2"
"2016-09-24","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","761","15","170","3"
"2016-09-24","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","60","56","89","0"
"2016-09-24","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","66","0","96","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","47","3","132","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","36","4","84","3"
"2016-09-24","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","198","4","103","5"
"2016-09-24","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","529","31","254","7"
"2016-09-24","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","523","7","123","5"
"2016-09-24","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","1","0","36","4"
"2016-09-24","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","2","1","35","2"
"2016-09-24","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","0","0","0","0"
"2016-09-24","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","69","20","164","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","75","152","101","2"
"2016-09-24","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","107","22","261","4"
"2016-09-24","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","407","28","277","4"
"2016-09-24","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","37","2","92","1"
"2016-09-24","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","417","15","73","2"
"2016-09-24","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","35","3","265","1"
"2016-09-24","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","652","148","287","4"
"2016-09-24","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","94","4","384","2"
"2016-09-24","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","1089","81","388","2"
"2016-09-24","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","623","31","347","1"
"2016-09-24","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","30","13","306","2"
"2016-09-24","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","26","0","65","1"
